Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
444	-95576.07	-95514.97	-61.09913	0.508312	0.39432	0.622448	0.405973	0.802808	0.7034	0.0709721	0.614036	0.670201	0.981412	18.31288	0.109023	0.736803	0.0108594	0.0103375	0.0243341	0.0328076	0.00754951	0.0107948	0.0217263	0.0357648	1.09023	7.36803	0.108594	0.103375	0.243341	0.328076	0.0754951	0.107948	0.217263	0.357648	3.005161	0.7032155	0.0748752	0.365043	0.926054	2.63403	0.0621041	0.0234434	0.352761	0.0160021	0.168183	0.0806351	0.283126	0.0137449	0.496833	0.187547	2.82209	0.128017	1.34547	0.645081	2.26501	0.109959	11.03292
445	-95559.69	-95499.08	-60.61774	0.492874	0.39432	0.749	0.405973	0.818559	0.7034	0.0709721	0.614036	0.670201	0.981412	18.71575	0.117564	0.729874	0.0106402	0.0106238	0.0241052	0.0342217	0.00749962	0.0106932	0.0193507	0.0354284	1.17564	7.29874	0.106402	0.106238	0.241052	0.342217	0.0749962	0.106932	0.193507	0.354284	3.002403	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0621041	0.0234434	0.352761	0.0160021	0.168183	0.0806351	0.283126	0.0137449	0.496833	0.187547	2.82209	0.128017	1.34547	0.645081	2.26501	0.109959	10.93208
446	-95560.62	-95500.45	-60.17259	0.492874	0.39432	0.749	0.375474	0.818559	0.782021	0.0709721	0.63695	0.670201	0.981412	18.32237	0.117456	0.729205	0.0106304	0.0113824	0.0240832	0.0341904	0.00764048	0.0106834	0.0193329	0.0353959	1.17456	7.29205	0.106304	0.113824	0.240832	0.341904	0.0764048	0.106834	0.193329	0.353959	2.567266	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0572292	0.0234493	0.357486	0.0160062	0.168226	0.0806557	0.283198	0.0137484	0.457834	0.187595	2.85989	0.128049	1.34581	0.645246	2.26559	0.109987	10.96332
447	-95558.25	-95498.71	-59.54209	0.492874	0.392515	0.74007	0.375474	0.818559	0.682234	0.0709721	0.63695	0.670201	0.981412	18.32237	0.112594	0.733606	0.0106946	0.0114511	0.024349	0.0343967	0.00768659	0.0101628	0.0194496	0.0356096	1.12594	7.33606	0.106946	0.114511	0.24349	0.343967	0.0768659	0.101628	0.194496	0.356096	2.538984	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0571481	0.0234161	0.35698	0.0159835	0.167988	0.0805414	0.282797	0.0151466	0.457184	0.187329	2.85584	0.127868	1.3439	0.644331	2.26237	0.121173	10.91415
448	-95555.05	-95493.65	-61.40778	0.492874	0.390469	0.829623	0.375474	0.729184	0.797504	0.0709721	0.63695	0.808548	0.90358	18.32237	0.112511	0.733064	0.0106867	0.0114427	0.024331	0.0343713	0.00749352	0.0110808	0.0194353	0.0355833	1.12511	7.33064	0.106867	0.114427	0.24331	0.343713	0.0749352	0.110808	0.194353	0.355833	2.518923	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0583175	0.0238953	0.364285	0.0163106	0.15406	0.0821895	0.285486	0.0154565	0.46654	0.191162	2.91428	0.130484	1.23248	0.657516	2.28389	0.123652	11.08533
449	-95537.74	-95478.16	-59.57561	0.492874	0.390469	0.829623	0.370008	0.803938	0.778985	0.0709721	0.576491	0.830051	0.90358	18.38762	0.111288	0.73122	0.0106598	0.0106301	0.0257323	0.0342848	0.00757506	0.0110529	0.0193864	0.038171	1.11288	7.3122	0.106598	0.106301	0.257323	0.342848	0.0757506	0.110529	0.193864	0.38171	2.858633	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0583175	0.0238953	0.364285	0.0163106	0.15406	0.0821895	0.285486	0.0154565	0.46654	0.191162	2.91428	0.130484	1.23248	0.657516	2.28389	0.123652	10.86044
450	-95547.04	-95486.59	-60.44932	0.496514	0.390469	0.703324	0.370008	0.784578	0.876239	0.0709721	0.576491	0.848194	1.02875	18.1782	0.11341	0.728499	0.0106201	0.0104475	0.0256366	0.0341573	0.00681331	0.0128791	0.0195082	0.038029	1.1341	7.28499	0.106201	0.104475	0.256366	0.341573	0.0681331	0.128791	0.195082	0.38029	2.364344	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0596186	0.0244284	0.372412	0.0159994	0.157497	0.0840232	0.27022	0.0158014	0.476949	0.195427	2.9793	0.127995	1.25998	0.672185	2.16176	0.126411	11.00832
451	-95559.14	-95498.04	-61.10114	0.480436	0.390469	0.703324	0.394616	0.768461	0.876239	0.0709721	0.576491	0.848194	1.02875	18.02536	0.11332	0.727924	0.0106118	0.0104392	0.0254785	0.0343337	0.00787087	0.0125298	0.0194928	0.037999	1.1332	7.27924	0.106118	0.104392	0.254785	0.343337	0.0787087	0.125298	0.194928	0.37999	2.828117	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0596807	0.0244538	0.3728	0.0160161	0.157661	0.0841107	0.270502	0.0147758	0.477446	0.195631	2.9824	0.128129	1.26129	0.672886	2.16401	0.118206	11.04317
452	-95554.28	-95493.49	-60.79464	0.480436	0.390469	0.703324	0.394616	0.768461	0.837686	0.111918	0.576491	0.848194	1.02875	18.1889	0.113273	0.72762	0.0106073	0.0111876	0.0254679	0.0343193	0.00786758	0.0121891	0.0194847	0.0379831	1.13273	7.2762	0.106073	0.111876	0.254679	0.343193	0.0786758	0.121891	0.194847	0.379831	2.942177	0.8470334	0.10552	0.425403	0.969181	2.4999	0.0610139	0.0250001	0.381128	0.0163739	0.161183	0.0859897	0.254206	0.0151058	0.488111	0.200001	3.04902	0.130991	1.28946	0.687917	2.03364	0.120847	10.98452
453	-95559.38	-95498.23	-61.15089	0.543588	0.390469	0.570941	0.394616	0.825467	0.790679	0.111918	0.576491	0.950835	1.02875	17.90974	0.113432	0.72864	0.0106222	0.0112032	0.0255036	0.0343674	0.0078786	0.0108054	0.019512	0.0380363	1.13432	7.2864	0.106222	0.112032	0.255036	0.343674	0.078786	0.108054	0.19512	0.380363	2.925126	0.5869325	0.0504245	0.30493	0.874503	2.77014	0.061083	0.0250284	0.381559	0.0163924	0.161366	0.086087	0.254493	0.0139907	0.488664	0.200227	3.05248	0.131139	1.29092	0.688696	2.03595	0.111926	11.04543
454	-95574.71	-95513.85	-60.86099	0.543588	0.390469	0.570941	0.394616	0.825467	0.790679	0.111918	0.576491	0.886563	1.02875	18.32354	0.113484	0.728973	0.0106271	0.0112083	0.0255152	0.0343831	0.00772813	0.0108104	0.0192174	0.0380537	1.13484	7.28973	0.106271	0.112083	0.255152	0.343831	0.0772813	0.108104	0.192174	0.380537	3.025734	0.7392346	0.0825808	0.381469	0.938583	2.59737	0.063309	0.0249691	0.380655	0.0163536	0.160983	0.0858829	0.25389	0.0139575	0.506472	0.199753	3.04524	0.130828	1.28786	0.687063	2.03112	0.11166	10.97142
455	-95562.97	-95503.24	-59.72999	0.482596	0.343146	0.570941	0.394616	0.64676	0.790679	0.111918	0.576491	0.886563	1.02875	17.91127	0.111681	0.730796	0.0106536	0.0121013	0.0242999	0.0344691	0.00774746	0.0108374	0.0192655	0.0381489	1.11681	7.30796	0.106536	0.121013	0.242999	0.344691	0.0774746	0.108374	0.192655	0.381489	3.2136	0.7392346	0.0825808	0.381469	0.938583	2.59737	0.0633278	0.0249765	0.379542	0.0163584	0.158362	0.0895064	0.253965	0.0139617	0.506622	0.199812	3.03634	0.130867	1.2669	0.716051	2.03172	0.111693	10.90947
456	-95556.1	-95495.72	-60.38845	0.482596	0.343146	0.570941	0.394616	0.64676	0.790679	0.111918	0.576491	0.886563	0.932524	18.00379	0.120678	0.723607	0.0107636	0.0119822	0.0240608	0.03413	0.00767124	0.0117516	0.019076	0.0362799	1.20678	7.23607	0.107636	0.119822	0.240608	0.3413	0.0767124	0.117516	0.19076	0.362799	2.980972	0.7439307	0.0835858	0.383541	0.94012	2.59275	0.0633278	0.0249765	0.379542	0.0163584	0.158362	0.0895064	0.253965	0.0139617	0.506622	0.199812	3.03634	0.130867	1.2669	0.716051	2.03172	0.111693	10.99895
457	-95574.86	-95513.68	-61.18098	0.482596	0.343146	0.570941	0.394616	0.628341	0.672466	0.111918	0.67332	0.886563	0.932524	18.00379	0.120809	0.724394	0.00983546	0.0119953	0.024087	0.0341672	0.00753154	0.0117644	0.0190967	0.0363194	1.20809	7.24394	0.0983546	0.119953	0.24087	0.341672	0.0753154	0.117644	0.190967	0.363194	3.154622	0.7439307	0.0835858	0.383541	0.94012	2.59275	0.0633278	0.0249765	0.379542	0.0163584	0.158362	0.0895064	0.253965	0.0139617	0.506622	0.199812	3.03634	0.130867	1.2669	0.716051	2.03172	0.111693	11.06481
458	-95567.92	-95509.24	-58.68224	0.475834	0.343146	0.570941	0.395197	0.628341	0.672466	0.0940114	0.67332	0.976483	0.932524	17.06528	0.120237	0.720965	0.0104552	0.011512	0.0262964	0.0355497	0.00812244	0.0117087	0.0190063	0.0361475	1.20237	7.20965	0.104552	0.11512	0.262964	0.355497	0.0812244	0.117087	0.190063	0.361475	3.000478	0.7439307	0.0835858	0.383541	0.94012	2.59275	0.063199	0.0261776	0.37877	0.0163251	0.15804	0.0893244	0.253449	0.0147148	0.505592	0.209421	3.03016	0.130601	1.26432	0.714595	2.02759	0.117719	10.91762
459	-95571.81	-95514.43	-57.38023	0.475834	0.369018	0.570941	0.385058	0.628341	0.65767	0.0940114	0.67332	0.976483	0.932524	17.06528	0.12013	0.721435	0.010462	0.0115195	0.0263135	0.0351823	0.00812774	0.0117163	0.0191307	0.0359825	1.2013	7.21435	0.10462	0.115195	0.263135	0.351823	0.0812774	0.117163	0.191307	0.359825	2.580968	0.7439307	0.0835858	0.383541	0.94012	2.59275	0.0631646	0.0261633	0.378564	0.0163162	0.157954	0.0892757	0.253311	0.0152518	0.505316	0.209307	3.02851	0.13053	1.26363	0.714206	2.02648	0.122014	10.82928
460	-95564.66	-95506.59	-58.06674	0.462903	0.369018	0.630935	0.385058	0.628341	0.67749	0.0940114	0.67332	0.976483	0.932524	18.09438	0.117535	0.72375	0.0104956	0.0115565	0.0261694	0.0352952	0.00815382	0.0117539	0.019192	0.0360979	1.17535	7.2375	0.104956	0.115565	0.261694	0.352952	0.0815382	0.117539	0.19192	0.360979	2.713746	1.027339	0.142376	0.484818	1.00439	2.36842	0.0631646	0.0261633	0.378564	0.0163162	0.157954	0.0892757	0.253311	0.0152518	0.505316	0.209307	3.02851	0.13053	1.26363	0.714206	2.02648	0.122014	10.77505
461	-95576.74	-95519.65	-57.09581	0.453979	0.374451	0.734704	0.385058	0.628341	0.70534	0.0940114	0.750198	0.976483	0.932524	18.04167	0.117346	0.722586	0.0104787	0.0115379	0.0261274	0.0352384	0.00814071	0.011735	0.0191612	0.0376479	1.17346	7.22586	0.104787	0.115379	0.261274	0.352384	0.0814071	0.11735	0.191612	0.376479	2.782558	1.027339	0.142376	0.484818	1.00439	2.36842	0.0631646	0.0261633	0.378564	0.0163162	0.157954	0.0892757	0.253311	0.0152518	0.505316	0.209307	3.02851	0.13053	1.26363	0.714206	2.02648	0.122014	10.65585
462	-95571.18	-95516.12	-55.06183	0.453979	0.384837	0.711812	0.385058	0.665649	0.653851	0.0940114	0.750198	0.976483	0.995725	18.51304	0.128616	0.713447	0.0106848	0.0118786	0.0257969	0.0336651	0.00803774	0.0115866	0.0191158	0.0371717	1.28616	7.13447	0.106848	0.118786	0.257969	0.336651	0.0803774	0.115866	0.191158	0.371717	2.53572	1.027339	0.142376	0.484818	1.00439	2.36842	0.0629409	0.0260707	0.377223	0.0162585	0.157395	0.0925003	0.252414	0.0151978	0.503527	0.208565	3.01779	0.130068	1.25916	0.740003	2.01931	0.121582	10.42635
463	-95570.08	-95514.83	-55.2537	0.453979	0.384837	0.787025	0.385058	0.769978	0.653851	0.0940114	0.750198	0.976483	0.995725	18.67166	0.128715	0.713995	0.010693	0.0104742	0.0258167	0.0343355	0.00804392	0.0115955	0.0191305	0.0372003	1.28715	7.13995	0.10693	0.104742	0.258167	0.343355	0.0804392	0.115955	0.191305	0.372003	2.662626	1.027339	0.142376	0.484818	1.00439	2.36842	0.0659479	0.0258356	0.373822	0.0161119	0.161418	0.0916663	0.250138	0.0150607	0.527583	0.206685	2.99058	0.128895	1.29134	0.73333	2.0011	0.120486	10.39903
464	-95575.87	-95518.54	-57.32699	0.453979	0.384837	0.787025	0.354589	0.769978	0.653851	0.0940114	0.750198	0.976483	0.995725	18.73298	0.128358	0.712015	0.0106634	0.0104451	0.0257451	0.0342403	0.0080216	0.0115633	0.0218514	0.0370971	1.28358	7.12015	0.106634	0.104451	0.257451	0.342403	0.080216	0.115633	0.218514	0.370971	3.130233	1.027339	0.142376	0.484818	1.00439	2.36842	0.0583698	0.0253601	0.366942	0.0158154	0.183215	0.0899793	0.245534	0.0147836	0.466959	0.202881	2.93554	0.126523	1.46572	0.719834	1.96427	0.118268	10.55651
465	-95586.43	-95531.97	-54.4661	0.453979	0.384837	0.783971	0.405206	0.769978	0.660036	0.138542	0.750198	0.976483	0.995725	17.72932	0.117701	0.721446	0.0112648	0.0105835	0.0260861	0.0355884	0.00812786	0.0117165	0.0198973	0.0375885	1.17701	7.21446	0.112648	0.105835	0.260861	0.355884	0.0812786	0.117165	0.198973	0.375885	3.108887	0.7240838	0.0793382	0.374675	0.933476	2.61251	0.0583698	0.0253601	0.366942	0.0158154	0.183215	0.0899793	0.245534	0.0147836	0.466959	0.202881	2.93554	0.126523	1.46572	0.719834	1.96427	0.118268	10.36309
466	-95590.71	-95532.77	-57.93515	0.453979	0.384837	0.783971	0.396213	0.769978	0.730502	0.138542	0.750198	0.94703	1.05657	19.05074	0.117788	0.721978	0.0115566	0.0105913	0.0259094	0.034617	0.00927139	0.0117251	0.0199119	0.0366521	1.17788	7.21978	0.115566	0.105913	0.259094	0.34617	0.0927139	0.117251	0.199119	0.366521	3.358714	0.7240838	0.0793382	0.374675	0.933476	2.61251	0.069366	0.02508	0.362888	0.0162	0.181191	0.0889852	0.242822	0.0134679	0.554928	0.20064	2.90311	0.1296	1.44953	0.711882	1.94257	0.107743	10.54359
467	-95581.97	-95525.69	-56.27462	0.457948	0.384837	0.783971	0.396213	0.769978	0.730502	0.138542	0.63568	0.94703	1.05657	17.57417	0.117843	0.722315	0.0115695	0.0109125	0.0259215	0.0338426	0.00927571	0.0117306	0.0199212	0.0366692	1.17843	7.22315	0.115695	0.109125	0.259215	0.338426	0.0927571	0.117306	0.199212	0.366692	3.522036	0.7240838	0.0793382	0.374675	0.933476	2.61251	0.069366	0.02508	0.362888	0.0162	0.181191	0.0889852	0.242822	0.0134679	0.554928	0.20064	2.90311	0.1296	1.44953	0.711882	1.94257	0.107743	10.51992
468	-95592.31	-95531.19	-61.12083	0.462938	0.384837	0.743793	0.396213	0.841694	0.730502	0.138542	0.63568	0.869262	1.05657	19.72045	0.117737	0.721669	0.0115592	0.0109027	0.0258984	0.0338123	0.00926742	0.0117201	0.0207974	0.0366364	1.17737	7.21669	0.115592	0.109027	0.258984	0.338123	0.0926742	0.117201	0.207974	0.366364	3.544336	0.7028167	0.07479	0.364856	0.925908	2.63445	0.069366	0.02508	0.362888	0.0162	0.181191	0.0889852	0.242822	0.0134679	0.554928	0.20064	2.90311	0.1296	1.44953	0.711882	1.94257	0.107743	10.7918
469	-95575.07	-95517.38	-57.69347	0.462938	0.384837	0.743793	0.396213	0.841694	0.730502	0.138542	0.63568	0.819551	1.05657	19.25279	0.122574	0.719872	0.0104654	0.0108756	0.0235556	0.0337281	0.00807152	0.0116909	0.0211474	0.0380194	1.22574	7.19872	0.104654	0.108756	0.235556	0.337281	0.0807152	0.116909	0.211474	0.380194	2.871123	0.7028167	0.07479	0.364856	0.925908	2.63445	0.0657274	0.0232609	0.407705	0.015025	0.168049	0.0825312	0.22521	0.012491	0.52582	0.186087	3.26164	0.1202	1.34439	0.660249	1.80168	0.0999283	10.56812
470	-95589.74	-95532.82	-56.92057	0.462938	0.384837	0.743793	0.396213	0.726327	0.730502	0.138542	0.63568	0.819551	1.05657	19.35778	0.122498	0.719428	0.0105151	0.0110318	0.0235411	0.0337073	0.00837713	0.0117714	0.0211343	0.037996	1.22498	7.19428	0.105151	0.110318	0.235411	0.337073	0.0837713	0.117714	0.211343	0.37996	3.626101	0.7970809	0.0949374	0.405956	0.956143	2.54296	0.0662837	0.0234578	0.401997	0.0149248	0.169472	0.0832296	0.227116	0.0135195	0.53027	0.187662	3.21598	0.119398	1.35577	0.665837	1.81693	0.108156	10.41637
471	-95576.41	-95518.88	-57.5261	0.462938	0.382315	0.743793	0.396213	0.706984	0.730502	0.138542	0.699407	0.842234	1.01637	19.56719	0.122022	0.716631	0.0104742	0.0109889	0.0233399	0.0362486	0.00855087	0.0117257	0.0210522	0.0389673	1.22022	7.16631	0.104742	0.109889	0.233399	0.362486	0.0855087	0.117257	0.210522	0.389673	3.369382	0.7222047	0.0789361	0.373821	0.932827	2.61442	0.0662539	0.0234473	0.401817	0.0153673	0.169395	0.0831923	0.227014	0.0135134	0.530031	0.187578	3.21453	0.122938	1.35516	0.665538	1.81611	0.108107	10.47922
472	-95581.76	-95523.99	-57.76975	0.462938	0.382315	0.640423	0.396213	0.706984	0.730502	0.138542	0.699407	0.932441	0.877295	19.65294	0.122127	0.717252	0.0104222	0.0109985	0.0225434	0.03628	0.00856894	0.0117358	0.0210704	0.0390011	1.22127	7.17252	0.104222	0.109985	0.225434	0.3628	0.0856894	0.117358	0.210704	0.390011	3.369382	0.7222047	0.0789361	0.373821	0.932827	2.61442	0.0651722	0.0230644	0.395256	0.0145403	0.16663	0.0818339	0.239574	0.0139301	0.521377	0.184515	3.16205	0.116322	1.33304	0.654671	1.91659	0.111441	10.51024
473	-95570.23	-95512.38	-57.85271	0.470087	0.382315	0.640423	0.396213	0.706984	0.730502	0.100224	0.630433	0.794941	0.877295	19.79632	0.120363	0.719966	0.011064	0.0110401	0.0215873	0.0352565	0.00860136	0.0118233	0.0211501	0.0391486	1.20363	7.19966	0.11064	0.110401	0.215873	0.352565	0.0860136	0.118233	0.211501	0.391486	4.083759	0.7222047	0.0789361	0.373821	0.932827	2.61442	0.0651734	0.0230649	0.395263	0.0145213	0.166633	0.0818355	0.239578	0.0139304	0.521387	0.184519	3.16211	0.11617	1.33306	0.654684	1.91663	0.111443	10.45652
474	-95558.92	-95499.91	-59.0099	0.524264	0.378219	0.640423	0.400446	0.706984	0.730502	0.100224	0.597224	0.836843	0.877295	19.80561	0.119338	0.720064	0.0109193	0.0113889	0.0222083	0.0349564	0.00852813	0.0128115	0.0209701	0.0388154	1.19338	7.20064	0.109193	0.113889	0.222083	0.349564	0.0852813	0.128115	0.209701	0.388154	3.722177	0.7222047	0.0789361	0.373821	0.932827	2.61442	0.0664311	0.02351	0.398695	0.0148015	0.160091	0.0786243	0.244202	0.0136448	0.531449	0.18808	3.18956	0.118412	1.28073	0.628995	1.95361	0.109158	10.60117
475	-95558.55	-95499.12	-59.4293	0.524264	0.378219	0.640423	0.371035	0.706984	0.730502	0.100224	0.549351	0.836843	0.877295	20.00796	0.121602	0.715537	0.0108506	0.0113173	0.0246037	0.0349253	0.00812825	0.0127309	0.0217339	0.0385713	1.21602	7.15537	0.108506	0.113173	0.246037	0.349253	0.0812825	0.127309	0.217339	0.385713	3.149172	0.7222047	0.0789361	0.373821	0.932827	2.61442	0.0629212	0.0222678	0.37763	0.0140195	0.151633	0.0776407	0.280964	0.0129239	0.50337	0.178143	3.02104	0.112156	1.21306	0.621125	2.24771	0.103391	10.6879
476	-95554.94	-95498.31	-56.63703	0.46439	0.433426	0.640423	0.371035	0.77866	0.730502	0.100224	0.685619	0.836843	0.877295	19.89646	0.121126	0.716284	0.010862	0.0113291	0.0246294	0.0349618	0.00769585	0.0127442	0.0217566	0.0386116	1.21126	7.16284	0.10862	0.113291	0.246294	0.349618	0.0769585	0.127442	0.217566	0.386116	3.388376	0.8000998	0.09558	0.407174	0.956983	2.54026	0.0629433	0.0219244	0.377763	0.0140244	0.151686	0.0776679	0.281063	0.0129284	0.503547	0.175395	3.0221	0.112195	1.21349	0.621343	2.2485	0.103427	10.37558
477	-95551.88	-95492.66	-59.2165	0.46439	0.433426	0.640423	0.371035	0.77866	0.730502	0.100224	0.685619	0.752832	1.09894	19.74554	0.11955	0.718192	0.0108909	0.0104906	0.024695	0.0362637	0.00771635	0.0127782	0.0207092	0.0387144	1.1955	7.18192	0.108909	0.104906	0.24695	0.362637	0.0771635	0.127782	0.207092	0.387144	3.335489	0.8000998	0.09558	0.407174	0.956983	2.54026	0.0629433	0.0219244	0.377763	0.0140244	0.151686	0.0776679	0.281063	0.0129284	0.503547	0.175395	3.0221	0.112195	1.21349	0.621343	2.2485	0.103427	10.64014
478	-95578.44	-95514.06	-64.38162	0.54657	0.433426	0.640423	0.371035	0.75311	0.730502	0.100224	0.685619	0.905321	1.09894	18.80726	0.126463	0.711606	0.010791	0.0103944	0.0244686	0.0359312	0.00764559	0.012702	0.0229161	0.0370816	1.26463	7.11606	0.10791	0.103944	0.244686	0.359312	0.0764559	0.12702	0.229161	0.370816	3.846707	0.563842	0.0457468	0.291566	0.861688	2.801	0.0622007	0.0216657	0.373306	0.0138589	0.161695	0.0767515	0.277746	0.0127759	0.497605	0.173326	2.98644	0.110872	1.29356	0.614012	2.22197	0.102207	11.17845
479	-95566.43	-95502.8	-63.63257	0.538615	0.381106	0.640423	0.371035	0.75311	0.730502	0.100224	0.685619	0.711647	1.01987	19.76538	0.122349	0.718034	0.01044	0.0100563	0.0236726	0.0347623	0.00800171	0.0122888	0.020434	0.0399612	1.22349	7.18034	0.1044	0.100563	0.236726	0.347623	0.0800171	0.122888	0.20434	0.399612	3.846707	0.563842	0.0457468	0.291566	0.861688	2.801	0.0623324	0.0204095	0.374096	0.0138883	0.14584	0.076914	0.293859	0.0126614	0.498659	0.163276	2.99277	0.111106	1.16672	0.615312	2.35087	0.101291	11.04103
480	-95577.67	-95516.89	-60.7808	0.538615	0.381106	0.806298	0.371035	0.75311	0.730502	0.100224	0.685619	0.711647	1.01987	19.11812	0.122421	0.718453	0.0104461	0.0100622	0.0244035	0.0347826	0.00800638	0.0109949	0.020446	0.0399845	1.22421	7.18453	0.104461	0.100622	0.244035	0.347826	0.0800638	0.109949	0.20446	0.399845	3.866492	0.563842	0.0457468	0.291566	0.861688	2.801	0.0613959	0.0201029	0.368476	0.0136796	0.141607	0.0895406	0.292727	0.0124712	0.491168	0.160823	2.94781	0.109437	1.13285	0.716325	2.34182	0.0997695	10.80202
481	-95579.65	-95519.05	-60.60877	0.538615	0.381106	0.806298	0.383409	0.75311	0.731718	0.100224	0.685619	0.711647	1.01987	20.21563	0.115762	0.723754	0.0105232	0.0101364	0.0231857	0.0350392	0.00806545	0.0118715	0.0213834	0.0402795	1.15762	7.23754	0.105232	0.101364	0.231857	0.350392	0.0806545	0.118715	0.213834	0.402795	3.36581	0.6955825	0.0732449	0.361438	0.92322	2.6421	0.0576042	0.0201841	0.369964	0.0137349	0.142179	0.0899023	0.29391	0.0125216	0.460834	0.161473	2.95972	0.109879	1.13743	0.719219	2.35128	0.100173	10.72377
482	-95586.6	-95524.61	-61.99286	0.538615	0.381106	0.806298	0.331733	0.705466	0.800421	0.100224	0.685619	0.711647	1.01987	20.26013	0.116509	0.722309	0.0105911	0.0102019	0.0233355	0.0352655	0.00811754	0.0115246	0.021606	0.0405396	1.16509	7.22309	0.105911	0.102019	0.233355	0.352655	0.0811754	0.115246	0.21606	0.405396	2.569533	0.7807174	0.0914495	0.399253	0.951465	2.55783	0.057639	0.0201963	0.370187	0.0137432	0.142265	0.0899566	0.294087	0.0119261	0.461112	0.16157	2.9615	0.109945	1.13812	0.719652	2.35269	0.0954088	10.94042
483	-95571.14	-95510.72	-60.42351	0.484328	0.406011	0.733856	0.374208	0.705466	0.800421	0.100224	0.685619	0.711647	1.01987	19.81382	0.116864	0.724505	0.0106233	0.0102329	0.0234064	0.0335818	0.00814221	0.0115597	0.0204225	0.0406629	1.16864	7.24505	0.106233	0.102329	0.234064	0.335818	0.0814221	0.115597	0.204225	0.406629	2.569533	0.7807174	0.0914495	0.399253	0.951465	2.55783	0.0617285	0.0216292	0.396452	0.0147183	0.152358	0.096339	0.244002	0.0127723	0.493828	0.173034	3.17162	0.117746	1.21887	0.770712	1.95202	0.102178	10.83405
484	-95573.75	-95513.32	-60.42623	0.474551	0.406011	0.733856	0.374208	0.756759	0.800421	0.100224	0.685619	0.711647	1.01987	19.56767	0.117211	0.726661	0.0106549	0.0102633	0.023476	0.0336818	0.00816644	0.0110046	0.0199708	0.0389102	1.17211	7.26661	0.106549	0.102633	0.23476	0.336818	0.0816644	0.110046	0.199708	0.389102	3.232884	0.7807174	0.0914495	0.399253	0.951465	2.55783	0.0673157	0.0215004	0.394092	0.0146306	0.151451	0.0957653	0.242549	0.0126962	0.538526	0.172004	3.15273	0.117045	1.21161	0.766123	1.94039	0.10157	10.78845
485	-95567.63	-95508.7	-58.9288	0.484863	0.386687	0.621721	0.374208	0.826028	0.800421	0.100224	0.685619	0.711647	1.01987	18.67834	0.124221	0.717539	0.0105212	0.0101345	0.0261597	0.0353219	0.00806393	0.011009	0.0186076	0.0384218	1.24221	7.17539	0.105212	0.101345	0.261597	0.353219	0.0806393	0.11009	0.186076	0.384218	3.069318	0.7807174	0.0914495	0.399253	0.951465	2.55783	0.0673157	0.0215004	0.394092	0.0146306	0.151451	0.0957653	0.242549	0.0126962	0.538526	0.172004	3.15273	0.117045	1.21161	0.766123	1.94039	0.10157	10.74919
