Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
3208	-95375.33	-95355.1	-20.23329	0.532163	1.02766	0.68279	0.379606	0.724278	0.819531	0.131724	0.506585	0.75626	1.02847	25.81761	0.274717	0.412146	0.0209526	0.0223626	0.045109	0.0725224	0.0158502	0.0223063	0.0386718	0.0753625	2.74717	4.12146	0.209526	0.223626	0.45109	0.725224	0.158502	0.223063	0.386718	0.753625	5.81726	0.9129237	0.119269	0.448918	0.983927	2.44789	0.0603064	0.0221545	0.367257	0.0156226	0.173762	0.0846731	0.263043	0.013182	0.482451	0.177236	2.93805	0.124981	1.39009	0.677384	2.10435	0.105456	5.833136
3209	-95398.33	-95377.31	-21.01838	0.532163	0.996282	0.68279	0.379606	0.910933	0.819531	0.131724	0.506585	0.819859	1.02847	26.52969	0.273914	0.410943	0.0208914	0.0222973	0.0449772	0.0723106	0.015804	0.0222412	0.0424928	0.0741287	2.73914	4.10943	0.208914	0.222973	0.449772	0.723106	0.15804	0.222412	0.424928	0.741287	5.667087	0.9129237	0.119269	0.448918	0.983927	2.44789	0.0598781	0.0219972	0.364648	0.0155117	0.172528	0.0911733	0.261175	0.0130884	0.479025	0.175978	2.91719	0.124093	1.38022	0.729387	2.0894	0.104707	5.833566
3210	-95381.34	-95360.29	-21.04958	0.517447	0.988667	0.68279	0.399487	0.745236	0.784721	0.131724	0.506585	0.819859	1.02847	26.23262	0.273166	0.40982	0.0210529	0.0212798	0.0473836	0.0721131	0.0157608	0.0221804	0.0433171	0.0739262	2.73166	4.0982	0.210529	0.212798	0.473836	0.721131	0.157608	0.221804	0.433171	0.739262	5.464247	0.7577023	0.0865322	0.38953	0.944509	2.57943	0.0597589	0.0239442	0.363922	0.0154808	0.172184	0.0909918	0.260655	0.0130624	0.478072	0.191554	2.91138	0.123846	1.37747	0.727934	2.08524	0.104499	5.906973
3211	-95385.31	-95365.78	-19.52551	0.505953	0.988667	0.68279	0.399487	0.745236	0.784721	0.131724	0.472976	0.788034	1.02847	26.2376	0.27341	0.410186	0.0210717	0.0212988	0.0467917	0.0721775	0.0157749	0.0222003	0.0433558	0.0737329	2.7341	4.10186	0.210717	0.212988	0.467917	0.721775	0.157749	0.222003	0.433558	0.737329	5.464247	0.7136374	0.0771033	0.369894	0.929819	2.62318	0.0597589	0.0239442	0.363922	0.0154808	0.172184	0.0909918	0.260655	0.0130624	0.478072	0.191554	2.91138	0.123846	1.37747	0.727934	2.08524	0.104499	5.761761
3212	-95381.04	-95362.19	-18.84492	0.526209	1.0409	0.68279	0.399487	0.745236	0.773113	0.131724	0.472976	0.756889	1.02847	26.37243	0.273521	0.410353	0.0210803	0.0213075	0.0486841	0.069812	0.0160474	0.0222093	0.0432223	0.0737629	2.73521	4.10353	0.210803	0.213075	0.486841	0.69812	0.160474	0.222093	0.432223	0.737629	5.464247	1.1612	0.167951	0.520366	1.02231	2.28938	0.0597589	0.0239442	0.363922	0.0154808	0.172184	0.0909918	0.260655	0.0130624	0.478072	0.191554	2.91138	0.123846	1.37747	0.727934	2.08524	0.104499	5.677246
3213	-95368.82	-95351.29	-17.53064	0.507132	1.0409	0.68279	0.358792	0.745236	0.773113	0.131724	0.547664	0.741604	1.00704	26.37243	0.240708	0.431013	0.021297	0.0215034	0.0467791	0.0733267	0.0175621	0.0233274	0.0453983	0.079085	2.40708	4.31013	0.21297	0.215034	0.467791	0.733267	0.175621	0.233274	0.453983	0.79085	5.464247	1.102561	0.156951	0.505548	1.01511	2.32239	0.0597589	0.0239442	0.363922	0.0154808	0.172184	0.0909918	0.260655	0.0130624	0.478072	0.191554	2.91138	0.123846	1.37747	0.727934	2.08524	0.104499	5.547999
3214	-95380.15	-95362.87	-17.27854	0.507132	1.0409	0.68279	0.359615	0.745236	0.773113	0.131724	0.547664	0.741604	1.01787	26.2463	0.241349	0.432159	0.0211252	0.0215606	0.0469035	0.0710173	0.0176088	0.0234619	0.0455191	0.0792954	2.41349	4.32159	0.211252	0.215606	0.469035	0.710173	0.176088	0.234619	0.455191	0.792954	5.097374	1.102561	0.156951	0.505548	1.01511	2.32239	0.059073	0.0236694	0.371224	0.0153031	0.170208	0.0899473	0.257663	0.0129124	0.472584	0.189355	2.96979	0.122425	1.36166	0.719579	2.06131	0.103299	5.570922
3215	-95369.41	-95351.4	-18.00542	0.507132	0.938414	0.68279	0.387597	0.745236	0.734973	0.130321	0.547664	0.741604	1.01787	26.1974	0.254045	0.426552	0.0217766	0.0212809	0.0462949	0.067466	0.0173803	0.0231574	0.0449284	0.0771186	2.54045	4.26552	0.217766	0.212809	0.462949	0.67466	0.173803	0.231574	0.449284	0.771186	4.225609	1.102561	0.156951	0.505548	1.01511	2.32239	0.062887	0.0258387	0.329987	0.0162911	0.181197	0.0957547	0.274299	0.0137461	0.503096	0.206709	2.63989	0.130329	1.44958	0.766037	2.19439	0.109969	5.747082
3216	-95387.41	-95372.28	-15.13757	0.507132	0.938414	0.68279	0.387597	0.745236	0.731505	0.100786	0.547664	0.705993	1.01787	24.06362	0.256046	0.420041	0.0220934	0.0214485	0.0446124	0.0718927	0.0175172	0.0233398	0.0452823	0.077726	2.56046	4.20041	0.220934	0.214485	0.446124	0.718927	0.175172	0.233398	0.452823	0.77726	4.545613	1.370575	0.204619	0.565493	1.04182	2.18807	0.0661666	0.0271862	0.347196	0.0171407	0.164187	0.102626	0.261035	0.014463	0.529333	0.21749	2.77757	0.137126	1.3135	0.821005	2.08828	0.115704	5.648536
3217	-95380.86	-95363.63	-17.2323	0.507132	0.938414	0.68279	0.387597	0.917343	0.832699	0.100786	0.547664	0.705993	1.01787	24.36145	0.257233	0.421989	0.0214539	0.0221052	0.0448193	0.072226	0.0168348	0.023448	0.0464928	0.0733978	2.57233	4.21989	0.214539	0.221052	0.448193	0.72226	0.168348	0.23448	0.464928	0.733978	4.398563	1.370575	0.204619	0.565493	1.04182	2.18807	0.0645607	0.0265264	0.33877	0.0167247	0.181781	0.100135	0.257391	0.014112	0.516486	0.212211	2.71016	0.133798	1.45424	0.801079	2.05913	0.112896	5.8156
3218	-95383.68	-95367.9	-15.77277	0.507132	0.871652	0.68279	0.387597	0.917343	0.812999	0.100786	0.709726	0.705993	1.04469	25.43179	0.265347	0.419294	0.0213169	0.0216322	0.0445331	0.0687259	0.0167273	0.0232983	0.0461959	0.0729291	2.65347	4.19294	0.213169	0.216322	0.445331	0.687259	0.167273	0.232983	0.461959	0.729291	3.977202	1.370575	0.204619	0.565493	1.04182	2.18807	0.0645607	0.0265264	0.33877	0.0167247	0.181781	0.100135	0.257391	0.014112	0.516486	0.212211	2.71016	0.133798	1.45424	0.801079	2.05913	0.112896	5.594508
3219	-95392.34	-95377.2	-15.14555	0.507132	0.98732	0.630611	0.387597	0.917343	0.821619	0.0936111	0.709726	0.705993	1.04469	24.9075	0.254069	0.428576	0.0207811	0.022111	0.0467824	0.0640012	0.0182071	0.023814	0.0445375	0.0771209	2.54069	4.28576	0.207811	0.22111	0.467824	0.640012	0.182071	0.23814	0.445375	0.771209	4.839537	1.370575	0.204619	0.565493	1.04182	2.18807	0.0645607	0.0265264	0.33877	0.0167247	0.181781	0.100135	0.257391	0.014112	0.516486	0.212211	2.71016	0.133798	1.45424	0.801079	2.05913	0.112896	5.491487
3220	-95394.69	-95377.22	-17.47856	0.507132	0.98732	0.630611	0.387597	0.858687	0.821619	0.0936111	0.733526	0.705993	1.03031	24.50327	0.254264	0.428904	0.020797	0.0222118	0.0468182	0.0640502	0.0182211	0.0229828	0.0445716	0.0771799	2.54264	4.28904	0.20797	0.222118	0.468182	0.640502	0.182211	0.229828	0.445716	0.771799	5.131728	1.370575	0.204619	0.565493	1.04182	2.18807	0.0646771	0.0265742	0.33938	0.0167548	0.182108	0.0985137	0.257855	0.0141374	0.517416	0.212594	2.71504	0.134039	1.45686	0.788109	2.06284	0.113099	5.740917
3221	-95379.2	-95364.13	-15.07219	0.507132	0.98732	0.630611	0.420156	0.726281	0.821619	0.0936111	0.817128	0.858951	1.03031	24.2557	0.240264	0.444589	0.0204894	0.0218833	0.0491261	0.0631028	0.0179515	0.0226429	0.0439124	0.0760383	2.40264	4.44589	0.204894	0.218833	0.491261	0.631028	0.179515	0.226429	0.439124	0.760383	3.739166	1.370575	0.204619	0.565493	1.04182	2.18807	0.062637	0.0266325	0.340125	0.0167916	0.182508	0.0987299	0.258421	0.0141558	0.501096	0.21306	2.721	0.134333	1.46006	0.789839	2.06737	0.113246	5.65062
3222	-95381.18	-95362.1	-19.08141	0.507132	0.911531	0.630611	0.420156	0.726281	0.821619	0.110344	0.817128	0.858951	1.01261	26.49516	0.252097	0.434311	0.0204674	0.0221408	0.0469479	0.063035	0.0179323	0.025509	0.0416034	0.0759566	2.52097	4.34311	0.204674	0.221408	0.469479	0.63035	0.179323	0.25509	0.416034	0.759566	4.792249	1.370575	0.204619	0.565493	1.04182	2.18807	0.0588216	0.0250102	0.319406	0.0157688	0.17139	0.0927159	0.303593	0.0132935	0.470573	0.200082	2.55525	0.12615	1.37112	0.741727	2.42874	0.106348	5.729964
3223	-95377.23	-95360.26	-16.97001	0.507132	0.911531	0.698047	0.420156	0.726281	0.774617	0.110344	0.817128	0.657922	1.01261	25.49124	0.253127	0.436086	0.020551	0.0222313	0.0471397	0.0632926	0.0166478	0.0236486	0.0417734	0.0755027	2.53127	4.36086	0.20551	0.222313	0.471397	0.632926	0.166478	0.236486	0.417734	0.755027	4.792249	1.408298	0.210803	0.572545	1.04455	2.1721	0.0585521	0.0248956	0.317943	0.0162451	0.170605	0.0963239	0.302202	0.0132326	0.468417	0.199165	2.54354	0.129961	1.36484	0.770591	2.41762	0.105861	5.637275
3224	-95362.67	-95347.18	-15.48867	0.49523	0.911531	0.698047	0.420156	0.726281	0.774617	0.110344	0.659301	0.722606	1.01261	25.01571	0.252967	0.43581	0.0205381	0.0228485	0.04711	0.0632527	0.0166373	0.0236337	0.041747	0.075455	2.52967	4.3581	0.205381	0.228485	0.4711	0.632527	0.166373	0.236337	0.41747	0.75455	3.997027	1.408298	0.210803	0.572545	1.04455	2.1721	0.0585521	0.0248956	0.317943	0.0162451	0.170605	0.0963239	0.302202	0.0132326	0.468417	0.199165	2.54354	0.129961	1.36484	0.770591	2.41762	0.105861	5.626721
3225	-95370.51	-95354.33	-16.18736	0.49523	0.898702	0.790475	0.377006	0.866954	0.774617	0.0999985	0.609959	0.722606	1.01261	25.35856	0.251946	0.434305	0.0204551	0.0227562	0.0512408	0.0629973	0.0165701	0.0230003	0.0415784	0.0751504	2.51946	4.34305	0.204551	0.227562	0.512408	0.629973	0.165701	0.230003	0.415784	0.751504	3.349304	1.339397	0.199413	0.559441	1.03941	2.20173	0.0583917	0.0248274	0.317072	0.0162006	0.170138	0.0987998	0.301374	0.0131964	0.467134	0.19862	2.53658	0.129605	1.3611	0.790399	2.41099	0.105571	5.715333
3226	-95373.44	-95356.66	-16.7849	0.561701	0.898702	0.790475	0.426902	0.835569	0.819706	0.0999985	0.609959	0.722606	1.01261	25.24553	0.251287	0.433169	0.0204016	0.0226967	0.0463596	0.0691681	0.0165268	0.0239678	0.0414697	0.0749538	2.51287	4.33169	0.204016	0.226967	0.463596	0.691681	0.165268	0.239678	0.414697	0.749538	5.149395	1.603928	0.24094	0.604988	1.05598	2.09809	0.0583463	0.0248081	0.316825	0.0161262	0.170006	0.098723	0.30114	0.0140256	0.46677	0.198465	2.5346	0.129009	1.36004	0.789784	2.40912	0.112204	5.593374
3227	-95365.29	-95347.27	-18.0193	0.561701	0.926949	0.790475	0.426902	0.840232	0.819706	0.0999985	0.627173	0.722606	1.01261	25.24553	0.251421	0.433401	0.0211448	0.0227088	0.0463844	0.069205	0.0165356	0.0239806	0.0402251	0.0749938	2.51421	4.33401	0.211448	0.227088	0.463844	0.69205	0.165356	0.239806	0.402251	0.749938	3.718237	1.603928	0.24094	0.604988	1.05598	2.09809	0.0581304	0.0247163	0.315653	0.0160665	0.169376	0.102058	0.300025	0.0139737	0.465043	0.197731	2.52522	0.128532	1.35501	0.816467	2.4002	0.111789	5.854917
3228	-95369.1	-95353.65	-15.44979	0.54695	0.926949	0.790475	0.379939	0.840232	0.873716	0.0999985	0.627173	0.722606	1.01261	25.24553	0.250635	0.441813	0.0206332	0.0221594	0.0452621	0.0675306	0.0161355	0.0234004	0.0392519	0.0731793	2.50635	4.41813	0.206332	0.221594	0.452621	0.675306	0.161355	0.234004	0.392519	0.731793	4.185456	1.603928	0.24094	0.604988	1.05598	2.09809	0.0581304	0.0247163	0.315653	0.0160665	0.169376	0.102058	0.300025	0.0139737	0.465043	0.197731	2.52522	0.128532	1.35501	0.816467	2.4002	0.111789	5.552015
3229	-95377.44	-95361.66	-15.78084	0.517861	0.926949	0.594491	0.379939	0.769011	0.731425	0.0999985	0.611376	0.722606	1.01261	25.01554	0.255931	0.417566	0.0217445	0.0233529	0.0473308	0.0711678	0.0170046	0.0265898	0.041366	0.0779473	2.55931	4.17566	0.217445	0.233529	0.473308	0.711678	0.170046	0.265898	0.41366	0.779473	3.700481	1.603928	0.24094	0.604988	1.05598	2.09809	0.0582589	0.024771	0.316351	0.016102	0.169751	0.102284	0.298478	0.0140045	0.466071	0.198168	2.53081	0.128816	1.35801	0.818272	2.38783	0.112036	5.702056
3230	-95376.49	-95356.43	-20.06734	0.560803	0.926949	0.594491	0.458342	0.769011	0.847454	0.0811266	0.611376	0.856878	1.01261	24.7909	0.258157	0.416812	0.0217052	0.0233107	0.0480014	0.0710393	0.0169739	0.0249024	0.0412913	0.0778065	2.58157	4.16812	0.217052	0.233107	0.480014	0.710393	0.169739	0.249024	0.412913	0.778065	4.684735	1.394002	0.208474	0.569906	1.04354	2.17808	0.0609681	0.0246473	0.316763	0.0160216	0.168903	0.101773	0.296988	0.0139346	0.487745	0.197178	2.53411	0.128173	1.35123	0.814187	2.37591	0.111477	6.019466
3231	-95377.96	-95356.7	-21.25835	0.560803	0.926949	0.594491	0.458342	0.958745	0.813392	0.0709021	0.633138	0.856878	1.02274	25.31494	0.289762	0.400731	0.0208678	0.0224114	0.0461495	0.0682985	0.0140416	0.0239416	0.0389918	0.0748047	2.89762	4.00731	0.208678	0.224114	0.461495	0.682985	0.140416	0.239416	0.389918	0.748047	4.871732	1.353705	0.201813	0.562245	1.04054	2.19541	0.0609372	0.0246348	0.316602	0.0165212	0.168818	0.101722	0.296837	0.0139276	0.487497	0.197078	2.53282	0.132169	1.35054	0.813774	2.3747	0.11142	6.04973
3232	-95392.84	-95372.92	-19.91851	0.560803	0.926949	0.663834	0.458342	0.787541	0.813392	0.0724599	0.633138	0.856878	1.02274	25.31494	0.281432	0.407473	0.0198352	0.0217671	0.046394	0.0756824	0.013638	0.0232533	0.0378709	0.0726542	2.81432	4.07473	0.198352	0.217671	0.46394	0.756824	0.13638	0.232533	0.378709	0.726542	3.555897	1.353705	0.201813	0.562245	1.04054	2.19541	0.0609372	0.0246348	0.316602	0.0165212	0.168818	0.101722	0.296837	0.0139276	0.487497	0.197078	2.53282	0.132169	1.35054	0.813774	2.3747	0.11142	6.057359
3233	-95390.7	-95370.05	-20.65783	0.560803	1.15386	0.692861	0.345648	0.787541	0.691731	0.0685928	0.633138	0.856878	1.01443	24.75288	0.280943	0.406765	0.0198008	0.0217293	0.0463134	0.0755508	0.0136142	0.0232129	0.0395434	0.0725279	2.80943	4.06765	0.198008	0.217293	0.463134	0.755508	0.136142	0.232129	0.395434	0.725279	4.741488	1.353705	0.201813	0.562245	1.04054	2.19541	0.0609372	0.0246348	0.316602	0.0165212	0.168818	0.101722	0.296837	0.0139276	0.487497	0.197078	2.53282	0.132169	1.35054	0.813774	2.3747	0.11142	6.067999
3234	-95383.81	-95363.16	-20.65558	0.5702	1.15386	0.692861	0.345648	0.787541	0.82481	0.0685928	0.70796	0.856878	1.05804	25.92252	0.28759	0.393781	0.0202577	0.0222434	0.0474093	0.0774687	0.0139364	0.023565	0.0395037	0.0742441	2.8759	3.93781	0.202577	0.222434	0.474093	0.774687	0.139364	0.23565	0.395037	0.742441	4.741488	1.353705	0.201813	0.562245	1.04054	2.19541	0.0611167	0.0217607	0.317535	0.0165698	0.169315	0.102021	0.297712	0.0139686	0.488934	0.174086	2.54028	0.132559	1.35452	0.816172	2.3817	0.111749	5.924718
3235	-95376.19	-95357.02	-19.16558	0.569943	1.15386	0.692861	0.445123	0.787541	0.893069	0.0685928	0.70796	0.856878	1.05804	25.92252	0.283634	0.403241	0.0200554	0.0219374	0.0480096	0.0711365	0.0151777	0.0232408	0.0389603	0.074607	2.83634	4.03241	0.200554	0.219374	0.480096	0.711365	0.151777	0.232408	0.389603	0.74607	4.395664	1.249173	0.183851	0.54068	1.03153	2.24394	0.0611167	0.0217607	0.317535	0.0165698	0.169315	0.102021	0.297712	0.0139686	0.488934	0.174086	2.54028	0.132559	1.35452	0.816172	2.3817	0.111749	5.793552
3236	-95351.74	-95334.65	-17.08266	0.552447	1.15386	0.692861	0.445123	0.787541	0.854792	0.0819402	0.70796	0.856878	1.05804	25.92252	0.28069	0.401405	0.0208108	0.021428	0.0470689	0.0697425	0.0155833	0.0227854	0.0404093	0.0800771	2.8069	4.01405	0.208108	0.21428	0.470689	0.697425	0.155833	0.227854	0.404093	0.800771	4.395664	1.281652	0.189539	0.547659	1.03454	2.22827	0.0611642	0.0217776	0.317782	0.0158066	0.169447	0.102101	0.297943	0.0139794	0.489313	0.174221	2.54225	0.126453	1.35557	0.816805	2.38355	0.111836	5.589503
3237	-95362.3	-95345.96	-16.34034	0.509511	1.15386	0.624318	0.445123	0.864658	0.939223	0.0819402	0.70796	0.856878	1.05804	25.92252	0.279774	0.400095	0.0211841	0.0213581	0.0469153	0.069515	0.0167876	0.0241873	0.0402775	0.0799053	2.79774	4.00095	0.211841	0.213581	0.469153	0.69515	0.167876	0.241873	0.402775	0.799053	3.864065	1.281652	0.189539	0.547659	1.03454	2.22827	0.0610186	0.0217258	0.317025	0.015769	0.171424	0.101858	0.297234	0.0139462	0.488149	0.173806	2.5362	0.126152	1.37139	0.814861	2.37787	0.111569	5.563424
3238	-95378.11	-95359.56	-18.55014	0.509511	1.25358	0.718942	0.445123	0.864658	0.939223	0.0819402	0.70796	0.856878	1.05804	27.09642	0.279804	0.39871	0.0211108	0.0212842	0.0493445	0.0692744	0.0166019	0.0241035	0.0401381	0.0796287	2.79804	3.9871	0.211108	0.212842	0.493445	0.692744	0.166019	0.241035	0.401381	0.796287	5.834012	1.281652	0.189539	0.547659	1.03454	2.22827	0.0610186	0.0217258	0.317025	0.015769	0.171424	0.101858	0.297234	0.0139462	0.488149	0.173806	2.5362	0.126152	1.37139	0.814861	2.37787	0.111569	5.450586
3239	-95351.66	-95337.46	-14.20355	0.518297	1.29711	0.718942	0.418786	0.740814	0.891861	0.0871339	0.70796	0.856878	1.01866	25.06654	0.283179	0.396352	0.0209859	0.0211583	0.0490526	0.0688646	0.0165036	0.023961	0.0407857	0.0791576	2.83179	3.96352	0.209859	0.211583	0.490526	0.688646	0.165036	0.23961	0.407857	0.791576	4.162399	1.245912	0.183275	0.539965	1.03122	2.24554	0.0556788	0.0217317	0.322197	0.0157733	0.17147	0.101885	0.297314	0.0139499	0.44543	0.173853	2.57757	0.126186	1.37176	0.815081	2.37851	0.111599	5.404017
3240	-95355.48	-95339.57	-15.90913	0.518297	1.29711	0.718942	0.396708	0.867364	0.891861	0.0717734	0.70796	0.856878	1.01866	25.06654	0.282226	0.395018	0.0215515	0.0225413	0.0488875	0.0686328	0.0165405	0.0238803	0.0418308	0.0788913	2.82226	3.95018	0.215515	0.225413	0.488875	0.686328	0.165405	0.238803	0.418308	0.788913	5.360545	0.9668674	0.130297	0.466561	0.994286	2.40886	0.0556788	0.0217317	0.322197	0.0157733	0.17147	0.101885	0.297314	0.0139499	0.44543	0.173853	2.57757	0.126186	1.37176	0.815081	2.37851	0.111599	5.44585
3241	-95346.68	-95331.36	-15.32652	0.518297	1.14237	0.730511	0.396708	0.867364	0.818971	0.0883793	0.588896	0.856878	1.01866	25.06654	0.281506	0.395508	0.0215783	0.0225693	0.0487785	0.0687179	0.016561	0.0239099	0.0418827	0.0789891	2.81506	3.95508	0.215783	0.225693	0.487785	0.687179	0.16561	0.239099	0.418827	0.789891	5.179445	0.9668674	0.130297	0.466561	0.994286	2.40886	0.0556788	0.0217317	0.322197	0.0157733	0.17147	0.101885	0.297314	0.0139499	0.44543	0.173853	2.57757	0.126186	1.37176	0.815081	2.37851	0.111599	5.43755
3242	-95347.95	-95332.75	-15.19602	0.518297	1.10387	0.730511	0.396708	0.938025	0.818971	0.0883793	0.588896	0.856878	1.01866	26.3907	0.276472	0.388436	0.0211924	0.0221657	0.0502918	0.0811481	0.0162649	0.0234824	0.0411338	0.0794132	2.76472	3.88436	0.211924	0.221657	0.502918	0.811481	0.162649	0.234824	0.411338	0.794132	4.389818	0.7848677	0.0923349	0.40097	0.952672	2.55402	0.0556788	0.0217317	0.322197	0.0157733	0.17147	0.101885	0.297314	0.0139499	0.44543	0.173853	2.57757	0.126186	1.37176	0.815081	2.37851	0.111599	5.36783
3243	-95366.87	-95348.61	-18.2628	0.518297	1.01362	0.806435	0.396708	0.862417	0.818971	0.0794093	0.588896	0.670397	1.01866	27.41666	0.27255	0.39275	0.0211649	0.0221369	0.0483348	0.0810426	0.0162438	0.0260972	0.0403698	0.07931	2.7255	3.9275	0.211649	0.221369	0.483348	0.810426	0.162438	0.260972	0.403698	0.7931	6.381672	0.7848677	0.0923349	0.40097	0.952672	2.55402	0.0559249	0.0216976	0.323621	0.015843	0.172228	0.102335	0.294339	0.0140116	0.447399	0.173581	2.58897	0.126744	1.37782	0.818684	2.35471	0.112093	5.401267
3244	-95346.23	-95331.86	-14.36413	0.484205	1.00812	0.746416	0.417507	0.862417	0.71613	0.0794093	0.588896	0.670397	1.00088	25.21039	0.274481	0.395533	0.0213149	0.0222937	0.0462124	0.0779596	0.0163369	0.0258175	0.0401787	0.079872	2.74481	3.95533	0.213149	0.222937	0.462124	0.779596	0.163369	0.258175	0.401787	0.79872	5.468571	0.7848677	0.0923349	0.40097	0.952672	2.55402	0.0559249	0.0216976	0.323621	0.015843	0.172228	0.102335	0.294339	0.0140116	0.447399	0.173581	2.58897	0.126744	1.37782	0.818684	2.35471	0.112093	5.343279
3245	-95361.4	-95343.39	-18.00985	0.535249	1.34758	0.746416	0.417507	0.716116	0.71613	0.0834707	0.588896	0.612063	1.00088	27.34457	0.258443	0.403739	0.0217571	0.0227563	0.0471712	0.079577	0.0166759	0.0263531	0.0410123	0.0825152	2.58443	4.03739	0.217571	0.227563	0.471712	0.79577	0.166759	0.263531	0.410123	0.825152	5.230573	0.7848677	0.0923349	0.40097	0.952672	2.55402	0.055968	0.0217143	0.32387	0.0150843	0.172361	0.102414	0.294566	0.0140224	0.447744	0.173714	2.59096	0.120674	1.37889	0.819315	2.35652	0.112179	5.49924
3246	-95351.45	-95335.31	-16.14096	0.491355	1.34758	0.746416	0.419466	0.715085	0.814583	0.0834707	0.719267	0.612063	1.00088	27.34457	0.261139	0.402904	0.0217121	0.0227092	0.0470736	0.0772421	0.0166414	0.0257998	0.0424342	0.0823446	2.61139	4.02904	0.217121	0.227092	0.470736	0.772421	0.166414	0.257998	0.424342	0.823446	5.08054	1.150759	0.166016	0.517807	1.02109	2.29508	0.055968	0.0217143	0.32387	0.0150843	0.172361	0.102414	0.294566	0.0140224	0.447744	0.173714	2.59096	0.120674	1.37889	0.819315	2.35652	0.112179	5.308769
3247	-95363.74	-95348.49	-15.2465	0.556371	1.08023	0.756164	0.479924	0.715085	0.690736	0.0834707	0.719267	0.709139	1.00088	26.93407	0.263696	0.40685	0.0201293	0.0229316	0.0475346	0.0720573	0.0147477	0.0260525	0.0428498	0.083151	2.63696	4.0685	0.201293	0.229316	0.475346	0.720573	0.147477	0.260525	0.428498	0.83151	5.08054	1.119566	0.160174	0.509959	1.0173	2.31257	0.0588897	0.0228478	0.340777	0.0158717	0.181358	0.0817815	0.283719	0.0147544	0.471118	0.182783	2.72622	0.126974	1.45087	0.654252	2.26975	0.118035	5.276262
3248	-95356.76	-95342.2	-14.56195	0.537216	1.08023	0.756164	0.392056	0.715085	0.690736	0.0990414	0.688868	0.709139	1.00088	26.4859	0.263783	0.406985	0.020136	0.0229392	0.0475504	0.0728472	0.0147526	0.0260611	0.0417664	0.0831786	2.63783	4.06985	0.20136	0.229392	0.475504	0.728472	0.147526	0.260611	0.417664	0.831786	5.191924	1.119566	0.160174	0.509959	1.0173	2.31257	0.060717	0.0228035	0.340116	0.0158409	0.181006	0.0816227	0.283168	0.0147258	0.485736	0.182428	2.72092	0.126727	1.44805	0.652982	2.26535	0.117806	5.253671
3249	-95350.33	-95333.85	-16.47874	0.537216	1.1086	0.756164	0.392056	0.715085	0.690736	0.0704864	0.688868	0.709139	1.00088	27.48271	0.267932	0.407592	0.020166	0.0226131	0.0494723	0.0729559	0.0147746	0.0249956	0.0418287	0.0776699	2.67932	4.07592	0.20166	0.226131	0.494723	0.729559	0.147746	0.249956	0.418287	0.776699	5.713833	0.9070546	0.118056	0.446915	0.982714	2.45232	0.0608255	0.0219187	0.340723	0.0158692	0.18133	0.0817686	0.283674	0.0138911	0.486604	0.175349	2.72579	0.126954	1.45064	0.654149	2.26939	0.111129	5.293497
3250	-95345.4	-95328.28	-17.11718	0.537216	1.1086	0.756164	0.392056	0.715085	0.635596	0.0927903	0.688868	0.709139	1.00088	27.48271	0.266576	0.405772	0.0206796	0.0225122	0.0515719	0.0726302	0.0147087	0.024884	0.0433414	0.0773232	2.66576	4.05772	0.206796	0.225122	0.515719	0.726302	0.147087	0.24884	0.433414	0.773232	5.407537	0.8297949	0.101881	0.418859	0.964881	2.51438	0.0578339	0.0234753	0.369841	0.0157613	0.172411	0.077747	0.269723	0.0132079	0.462671	0.187803	2.95872	0.12609	1.37929	0.621976	2.15778	0.105663	5.391253
